Distance,Speed,Throttle,Brake,nGear,RPM,X,Y,Z,t,lap
1085.4102469532338,108.859375,70.2875,0.0,3.0,8642.284375,6125.656534979654,5063.239190052164,2064.996615152882,18.5,0
1086.057469175456,109.79687499999997,71.03749999999998,0.0,3.0,8701.721875,6128.2753650435,5068.485915199138,2064.9970304715466,18.52,0
1086.704691397678,110.73437499999996,71.78749999999997,0.0,3.0,8761.159374999997,6130.894195107346,5073.732640346111,2064.9974457902117,18.54,0
1087.3519136199004,111.67187499999993,72.53749999999995,0.0,3.0,8820.596874999996,6133.513025171191,5078.979365493085,2064.9978611088764,18.56,0
1087.999135842123,112.60937500000009,73.28750000000007,0.0,3.0,8880.034375000005,6136.1318552350385,5084.22609064006,2064.998276427541,18.580000000000002,0
1088.6463580643447,113.54687500000007,74.03750000000005,0.0,3.0,8939.471875000005,6138.7506852988845,5089.472815787033,2064.998691746206,18.6,0
1089.2935802865668,114.48437500000003,74.78750000000004,0.0,3.0,8998.909375000003,6141.36951536273,5094.719540934007,2064.9991070648707,18.62,0
1089.9408025087894,115.42187500000001,75.53750000000002,0.0,3.0,9058.346875000001,6143.988345426577,5099.96626608098,2064.9995223835353,18.64,0
1090.5880247310117,116.359375,76.2875,0.0,3.0,9117.784375000001,6146.607175490423,5105.212991227954,2064.9999377022004,18.66,0
1091.2564969532334,117.29687499999997,77.03749999999998,0.0,3.0,9177.221875,6149.8028630152785,5111.931734411508,2064.9995483189723,18.68,0
1091.9287191754559,118.23437499999996,77.78749999999997,0.0,3.0,9236.659374999997,6153.100348915606,5118.91024548387,2064.9990169295284,18.7,0
1092.600941397678,119.17187499999993,78.53749999999995,0.0,3.0,9296.096874999996,6156.397834815936,5125.888756556233,2064.9984855400844,18.72,0
1093.2731636199005,120.10937500000009,79.28750000000007,0.0,3.0,9355.534375000005,6159.695320716265,5132.867267628596,2064.99795415064,18.740000000000002,0
1093.9456265828635,121.03611111111114,80.05555555555563,0.0,3.0,9416.200000000004,6163.0017684748445,5139.892817599534,2064.997555608557,18.76,0
1094.6226636199008,121.75833333333333,81.16666666666666,0.0,3.0,9500.199999999999,6166.478491540196,5147.812106643418,2064.9996811663336,18.78,0
1095.3474475705177,122.48055555555554,82.27777777777776,0.0,3.0,9584.199999999997,6169.975,5157.0142857142855,2065.0,18.8,0
1096.0806574470607,123.20277777777775,83.38888888888884,0.0,3.0,9668.199999999997,6173.474999999999,5166.442857142857,2065.0,18.82,0
1096.8138673236044,123.92499999999997,84.49999999999994,0.0,3.0,9752.199999999995,6176.974999999999,5175.871428571428,2065.0,18.84,0
1097.5470772001474,124.64722222222218,85.61111111111104,0.0,3.0,9836.199999999995,6180.4749999999985,5185.299999999999,2065.0,18.86,0
1098.2802870766905,125.3694444444444,86.72222222222214,0.0,3.0,9920.199999999993,6183.974999999999,5194.728571428571,2065.0,18.88,0
1099.013496953234,126.09166666666674,87.83333333333343,0.0,3.0,10004.200000000008,6187.475,5204.157142857143,2065.0,18.900000000000002,0
1099.7467068297772,126.81388888888895,88.94444444444453,0.0,3.0,10088.200000000006,6190.975,5213.585714285715,2065.0,18.92,0
1100.4799167063204,127.53611111111117,90.05555555555563,0.0,3.0,10172.200000000004,6194.475,5223.014285714286,2065.0,18.94,0
1101.2131265828634,128.25833333333338,91.16666666666673,0.0,3.0,10256.200000000004,6197.975,5232.442857142858,2065.0,18.96,0
